id,domain_id,title,type,data,answer_type,answer_data,correct_answer
1419,14,indicate the name of the following celestial object.,image,http://crowds.5harad.com/assets/celestial_bodies1419.png,multiple choice,"mercury,phobos,venus,sirius,vesta",mercury
1420,14,indicate the name of the following celestial object.,image,http://crowds.5harad.com/assets/celestial_bodies1420.png,multiple choice,"phobos,vesta,venus,mars,mercury",vesta
5201,52,indicate the classical composer who created the following melody.,audio,http://crowds.5harad.com/assets/classical_composition5201.mp3,multiple choice,"wolfgang amadeus mozart, carl orff, ludwig van beethoven, johann sebastian bach, frederic chopin",wolfgang amadeus mozart
5202,52,indicate the classical composer who created the following melody.,audio,http://crowds.5harad.com/assets/classical_composition5202.mp3,multiple choice,"carl orff, claude debussy, piotr ilyich tchaikovsky, antonio vivaldi, ludwig van beethoven",carl orff
5203,52,indicate the classical composer who created the following melody.,audio,http://crowds.5harad.com/assets/classical_composition5203.mp3,multiple choice,"claude debussy, frederic chopin, ludwig van beethoven, edvard grieg, piotr ilyich tchaikovsky",frederic chopin
5204,52,indicate the classical composer who created the following melody.,audio,http://crowds.5harad.com/assets/classical_composition5204.mp3,multiple choice,"ludwig van beethoven, piotr ilyich tchaikovsky, wolfgang amadeus mozart, edvard grieg, carl orff",wolfgang amadeus mozart
5205,52,indicate the classical composer who created the following melody.,audio,http://crowds.5harad.com/assets/classical_composition5205.mp3,multiple choice,"johann sebastian bach, claude debussy, frederic chopin, antonio vivaldi, ludwig van beethoven",ludwig van beethoven
5206,52,indicate the classical composer who created the following melody.,audio,http://crowds.5harad.com/assets/classical_composition5206.mp3,multiple choice,"wolfgang amadeus mozart, edvard grieg, carl orff, jules massenet, ludwig van beethoven",ludwig van beethoven
5207,52,indicate the classical composer who created the following melody.,audio,http://crowds.5harad.com/assets/classical_composition5207.mp3,multiple choice,"claude debussy, edvard grieg, wolfgang amadeus mozart, antonio vivaldi, richard wagner",wolfgang amadeus mozart
5208,52,indicate the classical composer who created the following melody.,audio,http://crowds.5harad.com/assets/classical_composition5208.mp3,multiple choice,"george frideric handel, johannes brahms, wolfgang amadeus mozart, piotr ilyich tchaikovsky, johann sebastian bach",johannes brahms
5209,52,indicate the classical composer who created the following melody.,audio,http://crowds.5harad.com/assets/classical_composition5209.mp3,multiple choice,"frederic chopin, wolfgang amadeus mozart, jules massenet, johannes brahms, johann strauss ii",jules massenet
5210,52,indicate the classical composer who created the following melody.,audio,http://crowds.5harad.com/assets/classical_composition5210.mp3,multiple choice,"johannes brahms, frederic chopin, jules massenet, johann sebastian bach, carl orff",johann sebastian bach
5211,52,indicate the classical composer who created the following melody.,audio,http://crowds.5harad.com/assets/classical_composition5211.mp3,multiple choice,"johannes brahms, frederic chopin, wolfgang amadeus mozart, antonio vivaldi, johann strauss ii",johann strauss ii
5212,52,indicate the classical composer who created the following melody.,audio,http://crowds.5harad.com/assets/classical_composition5212.mp3,multiple choice,"edvard grieg, johann sebastian bach, ludwig van beethoven, george frideric handel, piotr ilyich tchaikovsky",johann sebastian bach
5213,52,indicate the classical composer who created the following melody.,audio,http://crowds.5harad.com/assets/classical_composition5213.mp3,multiple choice,"piotr ilyich tchaikovsky, johann sebastian bach, johann strauss ii, edvard grieg, wolfgang amadeus mozart",edvard grieg
5214,52,indicate the classical composer who created the following melody.,audio,http://crowds.5harad.com/assets/classical_composition5214.mp3,multiple choice,"johann sebastian bach, richard wagner, carl orff, wolfgang amadeus mozart, frederic chopin",richard wagner
5215,52,indicate the classical composer who created the following melody.,audio,http://crowds.5harad.com/assets/classical_composition5215.mp3,multiple choice,"edvard grieg, antonio vivaldi, frederic chopin, jules massenet, wolfgang amadeus mozart",wolfgang amadeus mozart
5216,52,indicate the classical composer who created the following melody.,audio,http://crowds.5harad.com/assets/classical_composition5216.mp3,multiple choice,"antonio vivaldi, piotr ilyich tchaikovsky, ludwig van beethoven, jules massenet, george frideric handel",piotr ilyich tchaikovsky
5217,52,indicate the classical composer who created the following melody.,audio,http://crowds.5harad.com/assets/classical_composition5217.mp3,multiple choice,"george frideric handel, johannes brahms, carl orff, piotr ilyich tchaikovsky, frederic chopin",george frideric handel
5218,52,indicate the classical composer who created the following melody.,audio,http://crowds.5harad.com/assets/classical_composition5218.mp3,multiple choice,"richard wagner, edvard grieg, antonio vivaldi, wolfgang amadeus mozart, johann sebastian bach",antonio vivaldi
5219,52,indicate the classical composer who created the following melody.,audio,http://crowds.5harad.com/assets/classical_composition5219.mp3,multiple choice,"edvard grieg, wolfgang amadeus mozart, richard wagner, jules massenet, claude debussy",claude debussy
5220,52,indicate the classical composer who created the following melody.,audio,http://crowds.5harad.com/assets/classical_composition5220.mp3,multiple choice,"ludwig van beethoven, frederic chopin, wolfgang amadeus mozart, johann strauss ii, claude debussy",ludwig van beethoven
1701,17,select the tree specie's name.,image,http://crowds.5harad.com/assets/classification_trees1701.png,multiple choice,"graybirch,holly,shantung,black locust,balsam fir",black locust
1702,17,select the tree specie's name.,image,http://crowds.5harad.com/assets/classification_trees1702.png,multiple choice,"oak,pine,eucalyptus,chestnut,poplar",oak
1703,17,select the tree specie's name.,image,http://crowds.5harad.com/assets/classification_trees1703.png,multiple choice,"hawthorn,balsam fir,apple seviceberry,pine,plum",hawthorn
1704,17,select the tree specie's name.,image,http://crowds.5harad.com/assets/classification_trees1704.png,multiple choice,"snowball,maple,sycamore,laboneir,hawthorn",snowbell
1705,17,select the tree specie's name.,image,http://crowds.5harad.com/assets/classification_trees1705.png,multiple choice,"sycamore,serviceberry,graybirch,ivy",gray birch
1706,17,select the tree specie's name.,image,http://crowds.5harad.com/assets/classification_trees1706.png,multiple choice,"japanese maple,norway maple,oak,plum,elm",norway maple
1707,17,select the tree specie's name.,image,http://crowds.5harad.com/assets/classification_trees1707.png,multiple choice,"dogwood,norway maple,poplar,eastern redwood,loboneir",eastern redbud
1708,17,select the tree specie's name.,image,http://crowds.5harad.com/assets/classification_trees1708.png,multiple choice,"pine,plum,oak,redwood,weeping willow",pine
1709,17,select the tree specie's name.,image,http://crowds.5harad.com/assets/classification_trees1709.png,multiple choice,"apple serviceberry,japanese maple,poplar,elder,elm",apple serviceberry
1710,17,select the tree specie's name.,image,http://crowds.5harad.com/assets/classification_trees1710.png,multiple choice,"apple,maple norway,pine,silver birches,oak",silver birches
1711,17,select the tree specie's name.,image,http://crowds.5harad.com/assets/classification_trees1711.png,multiple choice,"holly,gray birch,redbud,dogwood,plum",holly
1712,17,select the tree specie's name.,image,http://crowds.5harad.com/assets/classification_trees1712.png,multiple choice,"dogwood,snowball,plum,beech tree,elm",dogwood
1713,17,select the tree specie's name.,image,http://crowds.5harad.com/assets/classification_trees1713.png,multiple choice,"plum,pine,oak,elm,werty",plum
1714,17,select the tree specie's name.,image,http://crowds.5harad.com/assets/classification_trees1714.png,multiple choice,"sycamore,elder,elm,silver birches,redbud",sycamore
1715,17,select the tree specie's name.,image,http://crowds.5harad.com/assets/classification_trees1715.png,multiple choice,"beech tree,plum,snowbell,redbud,ivy",beech trees
1716,17,select the tree specie's name.,image,http://crowds.5harad.com/assets/classification_trees1716.png,multiple choice,"silver birches, oak,balsam fir,pine,sycamore",balsam fir
1717,17,select the tree specie's name.,image,http://crowds.5harad.com/assets/classification_trees1717.png,multiple choice,"elm,elder,pine,oak,poplar",elm
1718,17,select the tree specie's name.,image,http://crowds.5harad.com/assets/classification_trees1718.png,multiple choice,"weeping willow, hawthorn,redbud, dogwood,oak",weeping willow
1719,17,select the tree specie's name.,image,http://crowds.5harad.com/assets/classification_trees1719.png,multiple choice,"sycamore,poplar,elm,pine,snowbell",poplars
1720,17,select the tree specie's name.,image,http://crowds.5harad.com/assets/classification_trees1720.png,multiple choice,"elder,beech,hawthorn,plum,oak",elder
3401,34,select the constellation's name.,image,http://crowds.5harad.com/assets/constellation_name3401.jpg,multiple choice,"cygnus,taurus,sextans, aries, aquila",cygnus
3402,34,select the constellation's name.,image,http://crowds.5harad.com/assets/constellation_name3402.jpg,multiple choice,"capricornus,  carina, andromeda, monoceros, equuleus",capricornus
3403,34,select the constellation's name.,image,http://crowds.5harad.com/assets/constellation_name3403.jpg,multiple choice,"aries, norma, scorpius, pictor, aquarius",aries
3404,34,select the constellation's name.,image,http://crowds.5harad.com/assets/constellation_name3404.jpg,multiple choice,"ursa major,  antlia, andromeda, camelopardalis, indus",ursa major
3405,34,select the constellation's name.,image,http://crowds.5harad.com/assets/constellation_name3405.jpg,multiple choice,"draco,  crux, phoenix, piscis austrinus, cepheus",draco
3406,34,select the constellation's name.,image,http://crowds.5harad.com/assets/constellation_name3406.jpg,multiple choice,"canis major, scorpius, crater, columba, gemini",canis major
3407,34,select the constellation's name.,image,http://crowds.5harad.com/assets/constellation_name3407.jpg,multiple choice,"virgo,  hercules, crater, vela, canes venatici",virgo
3408,34,select the constellation's name.,image,http://crowds.5harad.com/assets/constellation_name3408.jpg,multiple choice,"pegasus, sagittarius, serpens, ara, aries",pegasus
3409,34,select the constellation's name.,image,http://crowds.5harad.com/assets/constellation_name3409.jpg,multiple choice,"scorpius,  scutum, vulpecula, virgo, apus",scorpius
3410,34,select the constellation's name.,image,http://crowds.5harad.com/assets/constellation_name3410.jpg,multiple choice,"cassiopeia,  lupus, indus, crater, lacerta",cassiopeia
3411,34,select the constellation's name.,image,http://crowds.5harad.com/assets/constellation_name3411.jpg,multiple choice,"lyra, triangulum, scorpius, octans, scutum",lyra
3412,34,select the constellation's name.,image,http://crowds.5harad.com/assets/constellation_name3412.jpg,multiple choice,"aquila, eridanus, vulpecula, serpens, aquarius",aquila
3413,34,select the constellation's name.,image,http://crowds.5harad.com/assets/constellation_name3413.jpg,multiple choice,"taurus,  norma, pavo, chamaeleon, cepheus",taurus
3414,34,select the constellation's name.,image,http://crowds.5harad.com/assets/constellation_name3414.jpg,multiple choice,"gemini, triangulum, coma berenices, draco, grus",gemini
3415,34,select the constellation's name.,image,http://crowds.5harad.com/assets/constellation_name3415.jpg,multiple choice,"orion, horologium, aquarius, virgo, apus",orion
3416,34,select the constellation's name.,image,http://crowds.5harad.com/assets/constellation_name3416.jpg,multiple choice,"aquarius, puppis, telescopium, crater, lepus",aquarius
3417,34,select the constellation's name.,image,http://crowds.5harad.com/assets/constellation_name3417.jpg,multiple choice,"libra, tucana, gemini, reticulum, norma",libra
3418,34,select the constellation's name.,image,http://crowds.5harad.com/assets/constellation_name3418.jpg,multiple choice,"saggitarius, octans, mensa, aquila,scorpius",sagittarius
3419,34,select the constellation's name.,image,http://crowds.5harad.com/assets/constellation_name3419.jpg,multiple choice,"hercules, grus, ursa minor, aquila, volans",hercules
3420,34,select the constellation's name.,image,http://crowds.5harad.com/assets/constellation_name3420.jpg,multiple choice,"leo, lupus, apus, columba, gemini",leo
4501,45,estimate the number of years it took to build the building.,image,http://crowds.5harad.com/assets/construction_years4501.png,point estimate,,5.0
4502,45,estimate the number of years it took to build the building.,image,http://crowds.5harad.com/assets/construction_years4502.png,point estimate,,2.0
4503,45,estimate the number of years it took to build the building.,image,http://crowds.5harad.com/assets/construction_years4503.png,point estimate,,2.0
4504,45,estimate the number of years it took to build the building.,image,http://crowds.5harad.com/assets/construction_years4504.png,point estimate,,344.0
4505,45,estimate the number of years it took to build the building.,image,http://crowds.5harad.com/assets/construction_years4505.png,point estimate,,14.0
4506,45,estimate the number of years it took to build the building.,image,http://crowds.5harad.com/assets/construction_years4506.png,point estimate,,39.0
4507,45,estimate the number of years it took to build the building.,image,http://crowds.5harad.com/assets/construction_years4507.png,point estimate,,3.0
4508,45,estimate the number of years it took to build the building.,image,http://crowds.5harad.com/assets/construction_years4508.png,point estimate,,4.0
4509,45,estimate the number of years it took to build the building.,image,http://crowds.5harad.com/assets/construction_years4509.png,point estimate,,3.0
4510,45,estimate the number of years it took to build the building.,image,http://crowds.5harad.com/assets/construction_years4510.png,point estimate,,5.0
4511,45,estimate the number of years it took to build the building.,image,http://crowds.5harad.com/assets/construction_years4511.png,point estimate,,13.0
4512,45,estimate the number of years it took to build the building.,image,http://crowds.5harad.com/assets/construction_years4512.png,point estimate,,10.0
4513,45,estimate the number of years it took to build the building.,image,http://crowds.5harad.com/assets/construction_years4513.png,point estimate,,1.25
4514,45,estimate the number of years it took to build the building.,image,http://crowds.5harad.com/assets/construction_years4514.png,point estimate,,8.0
4515,45,estimate the number of years it took to build the building.,image,http://crowds.5harad.com/assets/construction_years4515.png,point estimate,,3.0
4516,45,estimate the number of years it took to build the building.,image,http://crowds.5harad.com/assets/construction_years4516.png,point estimate,,22.0
4517,45,estimate the number of years it took to build the building.,image,http://crowds.5harad.com/assets/construction_years4517.png,point estimate,,14.0
4518,45,estimate the number of years it took to build the building.,image,http://crowds.5harad.com/assets/construction_years4518.png,point estimate,,8.0
4519,45,estimate the number of years it took to build the building.,image,http://crowds.5harad.com/assets/construction_years4519.png,point estimate,,1.0
4520,45,estimate the number of years it took to build the building.,image,http://crowds.5harad.com/assets/construction_years4520.png,point estimate,,3.0
1801,18,estimate the capacity of the container shown next.,image,http://crowds.5harad.com/assets/container_size1801.png,point estimate,,0.48
1802,18,estimate the capacity of the container shown next.,image,http://crowds.5harad.com/assets/container_size1802.png,point estimate,,0.06
1803,18,estimate the capacity of the container shown next.,image,http://crowds.5harad.com/assets/container_size1803.png,point estimate,,3.8
1804,18,estimate the capacity of the container shown next.,image,http://crowds.5harad.com/assets/container_size1804.png,point estimate,,0.21
1805,18,estimate the capacity of the container shown next.,image,http://crowds.5harad.com/assets/container_size1805.png,point estimate,,0.5
1806,18,estimate the capacity of the container shown next.,image,http://crowds.5harad.com/assets/container_size1806.png,point estimate,,0.24
1807,18,estimate the capacity of the container shown next.,image,http://crowds.5harad.com/assets/container_size1807.png,point estimate,,0.48
1808,18,estimate the capacity of the container shown next.,image,http://crowds.5harad.com/assets/container_size1808.png,point estimate,,0.24
1809,18,estimate the capacity of the container shown next.,image,http://crowds.5harad.com/assets/container_size1809.png,point estimate,,0.12
1810,18,estimate the capacity of the container shown next.,image,http://crowds.5harad.com/assets/container_size1810.png,point estimate,,0.24
1811,18,estimate the capacity of the container shown next.,image,http://crowds.5harad.com/assets/container_size1811.png,point estimate,,0.25
1812,18,estimate the capacity of the container shown next.,image,http://crowds.5harad.com/assets/container_size1812.png,point estimate,,3.8
1813,18,estimate the capacity of the container shown next.,image,http://crowds.5harad.com/assets/container_size1813.png,point estimate,,0.25
1814,18,estimate the capacity of the container shown next.,image,http://crowds.5harad.com/assets/container_size1814.png,point estimate,,0.5
1815,18,estimate the capacity of the container shown next.,image,http://crowds.5harad.com/assets/container_size1815.png,point estimate,,0.5
1816,18,estimate the capacity of the container shown next.,image,http://crowds.5harad.com/assets/container_size1816.png,point estimate,,13.2
1817,18,estimate the capacity of the container shown next.,image,http://crowds.5harad.com/assets/container_size1817.png,point estimate,,1.9
1818,18,estimate the capacity of the container shown next.,image,http://crowds.5harad.com/assets/container_size1818.png,point estimate,,0.12
1819,18,estimate the capacity of the container shown next.,image,http://crowds.5harad.com/assets/container_size1819.png,point estimate,,0.95
1820,18,estimate the capacity of the container shown next.,image,http://crowds.5harad.com/assets/container_size1820.png,point estimate,,0.25
3301,33,select the country where the currency from the image is from.,image,http://crowds.5harad.com/assets/country_currency3301.jpg,multiple choice,"burma,china,laos,mongolia,taiwan",china
3302,33,select the country where the currency from the image is from.,image,http://crowds.5harad.com/assets/country_currency3302.jpg,multiple choice,"argentina,india,maldives,south africa,sri lanka",india
3303,33,select the country where the currency from the image is from.,image,http://crowds.5harad.com/assets/country_currency3303.jpg,multiple choice,"belarus,romania,russia,switzerland,ukraine",russia
3304,33,select the country where the currency from the image is from.,image,http://crowds.5harad.com/assets/country_currency3304.jpg,multiple choice,"indonesia,malaysia,nepal,romania,yemen",indonesia
3305,33,select the country where the currency from the image is from.,image,http://crowds.5harad.com/assets/country_currency3305.jpg,multiple choice,"cameroon,chile,ecuador,macau,united states of america",united states of america
3306,33,select the country where the currency from the image is from.,image,http://crowds.5harad.com/assets/country_currency3306.jpg,multiple choice,"ethiopia,kenya,somalia,sudan,zimbabwe",ethiopia
3307,33,select the country where the currency from the image is from.,image,http://crowds.5harad.com/assets/country_currency3307.jpg,multiple choice,"benin,china,haiti,japan,malawi",japan
3308,33,select the country where the currency from the image is from.,image,http://crowds.5harad.com/assets/country_currency3308.jpg,multiple choice,"haiti,hong kong,iran,iraq,malaysia",iran
3309,33,select the country where the currency from the image is from.,image,http://crowds.5harad.com/assets/country_currency3309.jpg,multiple choice,"bangladesh,burma,iran,kuwait,tajikistan",bangladesh
3310,33,select the country where the currency from the image is from.,image,http://crowds.5harad.com/assets/country_currency3310.jpg,multiple choice,"canada,egypt,israel,paraguay,russia",egypt
3311,33,select the country where the currency from the image is from.,image,http://crowds.5harad.com/assets/country_currency3311.jpg,multiple choice,"canada,french guiana,panama,saint lucia,united kingdom",united kingdom
3312,33,select the country where the currency from the image is from.,image,http://crowds.5harad.com/assets/country_currency3312.jpg,multiple choice,"argentina,bolivia,brazil,chile,guyana",brazil
3313,33,select the country where the currency from the image is from.,image,http://crowds.5harad.com/assets/country_currency3313.jpg,multiple choice,"albania,coasta rica,indonesia,peru,philippines",philippines
3314,33,select the country where the currency from the image is from.,image,http://crowds.5harad.com/assets/country_currency3314.jpg,multiple choice,"chile,combodia,el salvador,laos,thailand",thailand
3315,33,select the country where the currency from the image is from.,image,http://crowds.5harad.com/assets/country_currency3315.jpg,multiple choice,"afghanistan,burkina faso,kazakhstan,pakistan,qatar",pakistan
3316,33,select the country where the currency from the image is from.,image,http://crowds.5harad.com/assets/country_currency3316.jpg,multiple choice,"egypt,nigeria,suriname,uruguay,zimbabwe",nigeria
3317,33,select the country where the currency from the image is from.,image,http://crowds.5harad.com/assets/country_currency3317.jpg,multiple choice,"mexico,peru,russia,singapore,turkey",turkey
3318,33,select the country where the currency from the image is from.,image,http://crowds.5harad.com/assets/country_currency3318.jpg,multiple choice,"combodia,el salvador,panama,venezuela,vietnam",vietnam
3319,33,select the country where the currency from the image is from.,image,http://crowds.5harad.com/assets/country_currency3319.jpg,multiple choice,"bahamas,barbados,democratic republic of congo,jamaica,oman",democratic republic of congo
3320,33,select the country where the currency from the image is from.,image,http://crowds.5harad.com/assets/country_currency3320.jpg,multiple choice,"columbia,cuba,guyana,honduras,mexico",mexico
4101,41,select from which country is the following flag from.,image,http://crowds.5harad.com/assets/country_flag4101.png,multiple choice,"gabon,iran,iraq,south africa,sudan",sudan
4102,41,select from which country is the following flag from.,image,http://crowds.5harad.com/assets/country_flag4102.png,multiple choice,"botswana,democratic republic of congo,india,mozambique,vietnam",india
4103,41,select from which country is the following flag from.,image,http://crowds.5harad.com/assets/country_flag4103.png,multiple choice,"afghanistan,columbia,indonesia,libya,venezuela",libya
4104,41,select from which country is the following flag from.,image,http://crowds.5harad.com/assets/country_flag4104.png,multiple choice,"angola,democratic republic of congo,indonesia,mexico,thailand",indonesia
4105,41,select from which country is the following flag from.,image,http://crowds.5harad.com/assets/country_flag4105.png,multiple choice,"algeria,chad,columbia,iran,turkmenistan",iran
4106,41,select from which country is the following flag from.,image,http://crowds.5harad.com/assets/country_flag4106.png,multiple choice,"algeria,australia,ethiopia,spain,turkey",algeria
4107,41,select from which country is the following flag from.,image,http://crowds.5harad.com/assets/country_flag4107.png,multiple choice,"china,ecuador,france,oman,philippines",china
4108,41,select from which country is the following flag from.,image,http://crowds.5harad.com/assets/country_flag4108.png,multiple choice,"chad,chile,egypt,indonesia,yemen",chad
4109,41,select from which country is the following flag from.,image,http://crowds.5harad.com/assets/country_flag4109.png,multiple choice,"burma,democratic republic of congo,mexico,russia,ukraine",democratic republic of congo
4110,41,select from which country is the following flag from.,image,http://crowds.5harad.com/assets/country_flag4110.png,multiple choice,"china,france,india,indonesia,peru",peru
4111,41,select from which country is the following flag from.,image,http://crowds.5harad.com/assets/country_flag4111.png,multiple choice,"bolivia,kenya,mexico,norway,peru",mexico
4112,41,select from which country is the following flag from.,image,http://crowds.5harad.com/assets/country_flag4112.png,multiple choice,"egypt,iraq,russia,spain,sudan",russia
4113,41,select from which country is the following flag from.,image,http://crowds.5harad.com/assets/country_flag4113.png,multiple choice,"brazil,libya,morocco,sweden,uganda",brazil
4114,41,select from which country is the following flag from.,image,http://crowds.5harad.com/assets/country_flag4114.png,multiple choice,"canada,chad,madagascar,saudi arabia,somalia",canada
4115,41,select from which country is the following flag from.,image,http://crowds.5harad.com/assets/country_flag4115.png,multiple choice,"afghanistan,burkina faso,italy,pakistan,saudi arabia",saudi arabia
4116,41,select from which country is the following flag from.,image,http://crowds.5harad.com/assets/country_flag4116.png,multiple choice,"libya,mongolia,nigeria,poland,spain",mongolia
4117,41,select from which country is the following flag from.,image,http://crowds.5harad.com/assets/country_flag4117.png,multiple choice,"botswana,burkina faso,egypt,kazakhstan,sweden",kazakhstan
4118,41,select from which country is the following flag from.,image,http://crowds.5harad.com/assets/country_flag4118.png,multiple choice,"australia,france,ukraine,united states of america,yemen",united states of america
4119,41,select from which country is the following flag from.,image,http://crowds.5harad.com/assets/country_flag4119.png,multiple choice,"kenya,mali,argentina,poland,india",argentina
4120,41,select from which country is the following flag from.,image,http://crowds.5harad.com/assets/country_flag4120.png,multiple choice,"algeria,angola,australia,mauritania,poland",australia
4801,48,estimate the country's landmass.,image,http://crowds.5harad.com/assets/country_landmass4801.png,point estimate,,2864021.0
4802,48,estimate the country's landmass.,image,http://crowds.5harad.com/assets/country_landmass4802.png,point estimate,,743812.0
4803,48,estimate the country's landmass.,image,http://crowds.5harad.com/assets/country_landmass4803.png,point estimate,,8460415.0
4804,48,estimate the country's landmass.,image,http://crowds.5harad.com/assets/country_landmass4804.png,point estimate,,9093507.0
4805,48,estimate the country's landmass.,image,http://crowds.5harad.com/assets/country_landmass4805.png,point estimate,,62732.0
4806,48,estimate the country's landmass.,image,http://crowds.5harad.com/assets/country_landmass4806.png,point estimate,,130168.0
4807,48,estimate the country's landmass.,image,http://crowds.5harad.com/assets/country_landmass4807.png,point estimate,,16377742.0
4808,48,estimate the country's landmass.,image,http://crowds.5harad.com/assets/country_landmass4808.png,point estimate,,7633565.0
4809,48,estimate the country's landmass.,image,http://crowds.5harad.com/assets/country_landmass4809.png,point estimate,,2736690.0
4810,48,estimate the country's landmass.,image,http://crowds.5harad.com/assets/country_landmass4810.png,point estimate,,294140.0
4811,48,estimate the country's landmass.,image,http://crowds.5harad.com/assets/country_landmass4811.png,point estimate,,68883.0
4812,48,estimate the country's landmass.,image,http://crowds.5harad.com/assets/country_landmass4812.png,point estimate,,1943945.0
4813,48,estimate the country's landmass.,image,http://crowds.5harad.com/assets/country_landmass4813.png,point estimate,,9161966.0
4814,48,estimate the country's landmass.,image,http://crowds.5harad.com/assets/country_landmass4814.png,point estimate,,769632.0
4815,48,estimate the country's landmass.,image,http://crowds.5harad.com/assets/country_landmass4815.png,point estimate,,640427.0
4816,48,estimate the country's landmass.,image,http://crowds.5harad.com/assets/country_landmass4816.png,point estimate,,9326410.0
4817,48,estimate the country's landmass.,image,http://crowds.5harad.com/assets/country_landmass4817.png,point estimate,,1214470.0
4818,48,estimate the country's landmass.,image,http://crowds.5harad.com/assets/country_landmass4818.png,point estimate,,856692.0
4819,48,estimate the country's landmass.,image,http://crowds.5harad.com/assets/country_landmass4819.png,point estimate,,364485.0
4820,48,estimate the country's landmass.,image,http://crowds.5harad.com/assets/country_landmass4820.png,point estimate,,348672.0
5101,51,estimate the population of Saudi Arabia.,no assets,,point estimate,,29369428.0
5102,51,estmate the population of Kazakhstan.,no assets,,point estimate,,16606878.0
5103,51,estimate the population of Iran.,no assets,,point estimate,,78470222.0
5104,51,estimate the population of Australia.,no assets,,point estimate,,23630169.0
5105,51,estimate the population of Greece.,no assets,,point estimate,,11128404.0
5106,51,estimate the population of Mexico.,no assets,,point estimate,,123799215.0
5107,51,estimate the population of Brazil.,no assets,,point estimate,,202033670.0
5108,51,estimate the population of USA.,no assets,,point estimate,,322583006.0
5109,51,estimate the population of Algeria.,no assets,,point estimate,,39928947.0
5110,51,estimate the population of Tanzania.,no assets,,point estimate,,50757459.0
5111,51,estimate the population of Canada.,no assets,,point estimate,,35524732.0
5112,51,estimate the population of Russia.,no assets,,point estimate,,142467651.0
5113,51,estimate the population of India.,no assets,,point estimate,,1267401849.0
5114,51,estimate the population of Indonesia.,no assets,,point estimate,,252812245.0
5115,51,estimate the population of Chile.,no assets,,point estimate,,17772871.0
5116,51,estimate the population of Argentina.,no assets,,point estimate,,41803125.0
5117,51,estimate the population of Ethiopia.,no assets,,point estimate,,96506031.0
5118,51,estimate the population of China.,no assets,,point estimate,,1393783836.0
5119,51,estimate the population of Guatemala.,no assets,,point estimate,,15859714.0
5120,51,estimate the population of Colombia.,no assets,,point estimate,,48929706.0
6001,60,select the country corresponding to the outline.,image,http://crowds.5harad.com/assets/country_shape6001.png,multiple choice,"philipines,the bahamas,cuba,russia,portugal",philipines
6002,60,select the country corresponding to the outline.,image,http://crowds.5harad.com/assets/country_shape6002.png,multiple choice,"vietnam,malawi,pakistan,spain,belgium",vietnam
6003,60,select the country corresponding to the outline.,image,http://crowds.5harad.com/assets/country_shape6003.png,multiple choice,"norway,colombia,cameroon,madagascar,nigeria",norway
6004,60,select the country corresponding to the outline.,image,http://crowds.5harad.com/assets/country_shape6004.png,multiple choice,"mexico,haiti,ghana,sierra leone,russia",mexico
6005,60,select the country corresponding to the outline.,image,http://crowds.5harad.com/assets/country_shape6005.png,multiple choice,"spain,australia,kazakhstan,tunisia,united kingdom",spain
6006,60,select the country corresponding to the outline.,image,http://crowds.5harad.com/assets/country_shape6006.png,multiple choice,"japan,uzbekistan,italy,france,austria",japan
6007,60,select the country corresponding to the outline.,image,http://crowds.5harad.com/assets/country_shape6007.png,multiple choice,"saudi arabia,pakistan,finland,syria,pakistan",saudi arabia
6008,60,select the country corresponding to the outline.,image,http://crowds.5harad.com/assets/country_shape6008.png,multiple choice,"turkey,libya,china,france,greece",france
6009,60,select the country corresponding to the outline.,image,http://crowds.5harad.com/assets/country_shape6009.png,multiple choice,"guatemala,canada,turkey,egypt,panama",egypt
6010,60,select the country corresponding to the outline.,image,http://crowds.5harad.com/assets/country_shape6010.png,multiple choice,"indonesia,china,armenia,mexico,thailand",indonesia
6011,60,select the country corresponding to the outline.,image,http://crowds.5harad.com/assets/country_shape6011.png,multiple choice,"turkey,peru,paraguay,united states,switzerland",turkey
6012,60,select the country corresponding to the outline.,image,http://crowds.5harad.com/assets/country_shape6012.png,multiple choice,"iceland,cameroon,togo,uganda,burma",iceland
6013,60,select the country corresponding to the outline.,image,http://crowds.5harad.com/assets/country_shape6013.png,multiple choice,"greece,india,venezuela,angola ,colombia",greece
6014,60,select the country corresponding to the outline.,image,http://crowds.5harad.com/assets/country_shape6014.png,multiple choice,"south africa,denmark,yemen,iran,brazil",south africa
6015,60,select the country corresponding to the outline.,image,http://crowds.5harad.com/assets/country_shape6015.png,multiple choice,"new zealand,algeria,bangladesh,nigeria,morocco",new zealand
6016,60,select the country corresponding to the outline.,image,http://crowds.5harad.com/assets/country_shape6016.png,multiple choice,"iran,mali,peru,south sudan,cuba",cuba
6017,60,select the country corresponding to the outline.,image,http://crowds.5harad.com/assets/country_shape6017.png,multiple choice,"canada,uganda,rwanda,colombia,france",canada
6018,60,select the country corresponding to the outline.,image,http://crowds.5harad.com/assets/country_shape6018.png,multiple choice,"panama,oman,poland,ghana,sudan",panama
6019,60,select the country corresponding to the outline.,image,http://crowds.5harad.com/assets/country_shape6019.png,multiple choice,"usa,canada,jamaica,argentina,saudi arabia",usa
6020,60,select the country corresponding to the outline.,image,http://crowds.5harad.com/assets/country_shape6020.png,multiple choice,"iraq,venezuela,brazil,zimbabwe,ireland",iraq
